service_id_number,service_name_en,service_name_fr,external_internal,service_type,service_description_en,service_description_fr,responsibility_area_en,responsibility_area_fr,authority_en,authority_fr,program_name_en,program_name_fr,program_id_number,service_owner,service_agreements,client_target_groups,cra_business_number,volumes_per_channel_online,volumes_per_channel_telephone,volumes_per_channel_in_person,volumes_per_channel_mail,user_fee,targets_published_en,targets_published_fr,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,interaction_points_online,interaction_points_total,percentage_online,owner_org,owner_org_title
2017-2018-AAFC-023,Geospatial Products,Produits géospatiaux,EX,RES,"Provides online access to agriculture-related maps, geospatial data and tools to help clients understand the geography of agriculture and make better decisions for environmentally responsible yet competitive agriculture",Offre un accès en ligne aux cartes données géospatiales et outils liés à l'agriculture pour aider les clients à comprendre la géographie de l'agriculture et à prendre de meilleures décisions pour une agriculture respectueuse de l'environnement tout en étant compétitives.,Science and Technology Branch,Direction générale des sciences et de la technologie ,A-Based/Order in Council,Services votés / décret,Geospatial Products,Produits géospatiaux,2.1.1,235,N,ES,N,7256,10,20,50,N,http://www.agr.gc.ca/eng/about-us/planning-and-reporting/service-standards-at-agriculture-and-agri-food-canada/agriculture-and-agri-food-canada-service-standards-quarterly-results-fiscal-year-2017-2018/?id=1481057048109,http://www.agr.gc.ca/fra/a-propos-de-nous/planification-et-rapports/normes-de-service-d-agriculture-et-agroalimentaire-canada/normes-de-service-d-agriculture-et-agroalimentaire-canada-resultats-trimestriels-exercice-2017-2018/?id=1481057048109,NA,NA,NA,NA,Y,NA,1,1,100,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2017-2018-AAFC-025,"Churchill Port Utilisation Program PORT CLOSED MARCH 31, 2017",Programme d'utilisation du port de Churchill - FERMETURE DU PORT LE 31 MARS 2017,EX,RES,Provides support to legal entities that arrange for and transact the shipment of eligible grain through the Port of Churchill outward on ocean-going vessels. (Expires March 2017),Offre un soutien aux personnes morales qui organisent et négocient l'expédition de grains admissibles à bord de navires océaniques en partance du port de Churchill. (Achevé en mars 2017),Programs Branch,Direction générale des programmes ,TB Submission,Présentation au Conseil du Trésor ,Churchill Port Utilization Program,Programme d'utilisation du port de Churchill,2.2.6,235,Y,ES,N,5,NA,NA,NA,N,http://www.agr.gc.ca/eng/about-us/planning-and-reporting/service-standards-at-agriculture-and-agri-food-canada/agriculture-and-agri-food-canada-service-standards-quarterly-results-fiscal-year-2017-2018/?id=1481057048109,http://www.agr.gc.ca/fra/a-propos-de-nous/planification-et-rapports/normes-de-service-d-agriculture-et-agroalimentaire-canada/normes-de-service-d-agriculture-et-agroalimentaire-canada-resultats-trimestriels-exercice-2017-2018/?id=1481057048109,NA,NA,Y,Y,N,N,2,4,50,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2017-2018-CBSA-001,Carrier Code Application,Demande de code de transporteur,EX,REG,This service allows for application of a carrier code to establish identity and is required to transact business with the CBSA. ,"Ce service permet de demander un code de transporteur, qui sert à établir l'identité, et qui est nécessaire pour faire affaire avec l'ASFC.",Border Operations, Opérations frontalières,Customs Act,Loi sur les douanes,  Admissibility Determination,Détermination de l'admissibilté,1.3,229,N,ES,N,2492,NA,NA,717,N,Y,O,NA,N,N,Y,Y,Y,3,5,60,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-002,Electronic Data Interchange (EDI) Application for Advance Commercial Information (ACI),Demande d'échange de données informatisé (EDI) pour l'Information préalable sur les expéditions commerciales (IPEC),EX,REG,"This service provides businesses with the ability and authorization to electronically transmit their pre-arrival information either via the eManifest Portal through the Internet or by EDI to the CBSA's host system. Businesses and their service providers who choose to use one of the EDI options to transmit electronic commerce data to the CBSA must apply to the CBSA. eManifest requires all carriers, freight forwarders and importers to send ACI about their shipments electronically to the CBSA. ","Ce service offre aux entreprises la capacité et l'autorisation de transmettre par voie électronique leurs données préalables à l'arrivée par le truchement du portail du Manifeste électronique, d'Internet ou de l'EDI au système hôte de l'ASFC. Les entreprises et leurs fournisseurs de services qui choisissent d'utiliser une des options de l'EDI pour transmettre les données du commerce électronique à l'ASFC doivent en faire la demande à celle-ci. Selon le Manifeste électronique, tous les transporteurs, les agents d'expédition et les importateurs doivent envoyer l'IPEC au sujet de leur expéditions par voie électronique à l'ASFC.",Commercial Program,Programme commercial,Customs Act,Loi sur les douanes,Admissibility Determination,Détermination de l'admissibilté,1.3,229,N,ES,N,2665,NA,NA,35,N,Y,O,NA,N,N,Y,NA,Y,2,4,50,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-003,Courier Low Value Shipments (CLVS) Program Application,Demande de programme des messageries d'expéditions de faible valeur (EFV),EX,REG,"The Courier Low Value Shipments (CLVS) Program expedites the importation of goods into Canada of approved shipments worth CAN$2,500 or less.  This program is available for both casual and commercial shipments.  Commercial Carriers/Couriers that want to participate in the Courier Low-Value Shipment (LVS) program must first submit an application.  ",Le programme des messageries d’expéditions de faible valeur accélère l’importation des marchandises au Canada pour les expéditions autorisées d’une valeur de 2 500 $ CAN ou moins. Le programme est offert pour les expéditions occasionnelles ou commerciales. Les transporteurs commerciaux et les services de messagerie qui souhaitent participer au programme des messageries d’expéditions de faible valeur doivent d’abord présenter une demande d’adhésion.,Commercial Program,Programme commercial,Customs Act,Loi sur les douanes, Admissibility Determination,Détermination de l'admissibilté,1.3,229,N,ES,N,NA,NA,NA,5,N,N,N,NA,N,N,Y,NA,Y,2,4,50,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-004,Trusted Trader Application- Partners in Protection (PIP),Demande de négociant digne de confiance - Partenaires en protection (PEP),EX,REG,"A cooperative program between private industry and the CBSA designed to streamline and make border processes more efficient for low-risk, pre-approved businesses recognized as trusted traders. Membership requires the completion of a two part application process.","Il s’agit d’un programme de coopération entre l’ASFC et le secteur privé qui vise à rationaliser les processus frontaliers et à les rendre plus efficaces pour les entreprises à faible risque préapprouvées reconnues comme des négociants dignes de confiance. Pour adhérer au programme, les deux volets du processus de demande doivent être achevés.",Commercial Program,Programme commercial,Customs Act,Loi sur les douanes,Trusted Trader,Négociants dignes de confiance,1.2.2,229,N,ES,Y,201,NA,NA,NA,N,N,N,Y,Y,Y,Y,Y,Y,6,6,100,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-005,Trusted Trader Application- Customs Self-Assessment (CSA),Demande de négociant digne de confiance - Programme d'autocotisation des douanes (PAD),EX,REG,"Membership for low-risk, pre-approved importers, carriers and registered drivers that simplifies many of the import border requirements to process low-risk shipments  more quickly and efficiently at the border. Membership requires the completion of a two part application process.","Il s’agit d’un programme d’adhésion pour les importateurs, les transporteurs et les chauffeurs inscrits préapprouvés qui présentent un faible risque; ce programme simplifie un grand nombre des exigences frontalières relatives aux importations afin que les expéditions à faible risque soient traitées plus rapidement et efficacement à la frontière. Pour adhérer au programme, les deux volets du processus de demande doivent être achevés.",Commercial Program,Programme commercial,Customs Act,Loi sur les douanes,Trusted Trader,Négociants dignes de confiance,1.2.2,229,N,ES,Y,NA,NA,NA,56,N,N,N,NA,N,N,N,N,N,0,5,0,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-006,Customs Bonded Warehouse Licence Application,Agrément d'entrepot de stockage des douanes,EX,REG,"The CBSA receives and processes Customs Bonded Warehouse applications that allows private sector operated facilities (regulated by the CBSA) to store imported goods with a complete deferral of customs duties, anti-dumping and countervailing duties and excise duties and taxes, including the goods and services tax and the harmonized sales tax. Importers only pay duties and taxes on the portion of goods entering the Canadian market.","L'ASFC reçoit et traite les demandes d'agrément d'entrepôt de stockage des douanes permettant au installations du secteur privé (réglementées par l'ASFC) de stocker des marchandise importées avec report complet des droits de douanes, des droits antiduping et compensateurs et des droits et taxes d'accise, notament la taxe sur les produits et services et la taxe de vente harmonisée. Les importateurs ne paient des droits et taxes que sur la portion des marchandises qui entre sur le marché canadien.",Trade & Anti-dumping Programs ,Programmes commerciaux et antidumping,Customs Tariff,Tarif des douanes,Trade Compliance,Conformité dans les programmes commerciaux,1.7.3,229,N,ES,Y,NA,NA,0,15,N,Y,O,NA,N,N,N,N,N,0,5,0,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-007,Customs Sufferance Warehouse Licence Application,Agrément d'entrepôt d'attente des douanestbe,EX,REG,"An application to operate a customs sufferance warehouse is sent to the CBSA, which must ensure that the applicant meets the requirements as stated under the Customs Sufferance Warehouses Regulations. If all regulatory requirements are satisfied, the CBSA will issue a licence to operate a sufferance warehouse.","Lorsqu'une demande pour opérer à titre d'entrepôt d'attente des douanes est envoyée à l'ASFC, celle-ci doit s’assurer que le demandeur répond aux exigences prévues par le Règlement sur les entrepôts d’attente des douanes. S’il est répondu à toutes les exigences réglementaires, l’ASFC délivre l’agrément pour opérer à titre d’entrepôt d’attente.",Trade & Anti-dumping Programs ,Programmes commerciaux et antidumping,Customs Act,Loi sur les douanes,Trade Policy,Politique commerciale,1.7.2,229,N,ES,Y,NA,NA,NA,29,N,Y,O,NA,N,N,N,N,Y,1,5,20,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-008,Customs Brokers Licence Application,Agrément de courtier en douane,EX,REG,"Broker Examination: The CBSA administers the Customs Broker Professional Exam annually.  The CBSA must ensure that the Customs Broker Professional Exams are marked, recorded and mailed to candidates within four weeks from the date of the exam.     
Broker Licence: Applications for customs broker licences are sent to the CBSA, which must ensure that the applicant meets the requirements as stated under the Customs Brokers Licensing Regulations. If all regulatory requirements are satisfied, the CBSA will issue a customs broker licence. ","L’ASFC administre l’examen de compétences professionnelles des courtiers en douane tous les ans. Elle doit veiller à ce que les examens soient notés et enregistrés, et à ce que les résultats soient postés aux candidats dans un délai de 4 semaines à compter de la date de l’examen. Lorsqu’une demande d’agrément de courtier en douane est envoyée à l’ASFC, celle-ci doit s’assurer que le demandeur répond aux exigences prévues par le Règlement sur l’agrément des courtiers en douane. S’il est répondu à toutes les exigences réglementaires, l’ASFC délivre l'agrément de courtier en douane",Trade & Anti-Dumping Programs ,Programmes commerciaux et antidumping,Customs Act,Loi sur les douanes, Trade Policy,Politique commerciale,1.7.2,229,N,ES,N,NA,NA,NA,127,Y,Y,O,NA,N,N,N,N,Y,1,5,20,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
2017-2018-CBSA-009,Release Prior to Payment Privilege,Privilège de la mainlevée avant le paiement,EX,REG,Importers and customs brokers post security with the CBSA to obtain release of goods with deferred accounting and payment privileges. The security and billing information is entered into the Customs Commercial System and new clients are issued an account security number. This service also includes changes to security where the client already has an account security number.,"Les importateurs et les courtiers en douane déposent une garantie auprès de l’ASFC pour obtenir le privilège de la mainlevée des marchandises avec déclaration en détail et paiement reportés. L’information sur la garantie et la facturation est entrée dans le Système des douanes pour le secteur commercial, et les nouveaux clients se voient attribuer un numéro de compte-garantie. Ce service comprend en outre les changements à la garantie pour le client qui possède déjà un numéro de compte-garantie.",Trade & Anti-dumping Programs ,Programmes commerciaux et antidumping,Customs Act,Loi sur les douanes, Trade Policy,Politique commerciale,1.7.2,229,N,ES,Y,NA,NA,NA,1104,N,Y,O,NA,N,N,N,N,N,0,5,0,cbsa-asfc,Canada Border Services Agency | Agence des services frontaliers du Canada
